3,112.673,0,9,6454934,-124,0,-0.177332,3.40657e-06,45.2613,60,10782,0,0.258537
3,112.673,1,9,-8009629,125,0,0.218857,-3.41553e-06,41.9703,60,2797,0,0.067068
3,112.673,2,9,-23800658,-212,0,0.645719,5.75162e-06,42.9244,60,-1820,0,-0.043641
3,112.673,3,9,-6942399,119,0,0.189628,-3.25042e-06,30.5554,60,-11187,0,-0.268248
3,112.773,0,9,6454933,-703,0,-0.177332,1.93131e-05,45.6249,60,10782,0,0.258537
3,112.773,1,9,-8009629,60,0,0.218857,-1.63945e-06,40.7344,60,2797,0,0.067068
3,112.773,2,9,-23800658,-515,0,0.645719,1.39721e-05,43.8914,60,-1820,0,-0.043641
3,112.773,3,9,-6942399,-603,0,0.189628,1.64706e-05,32.5017,60,-11187,0,-0.268248
3,112.873,0,9,6454933,39,0,-0.177332,-1.07142e-06,44.4704,60,10782,0,0.258537
3,112.873,1,9,-8009628,-524,0,0.218857,1.43179e-05,41.8522,60,2797,0,0.067068
3,112.873,2,9,-23800658,-11,0,0.645719,2.98433e-07,42.8293,60,-1820,0,-0.043641
3,112.873,3,9,-6942399,-628,0,0.189628,1.71535e-05,31.553,60,-11187,0,-0.268248
3,112.973,0,9,6454934,-136,0,-0.177332,3.73624e-06,44.5055,60,10782,0,0.258537
3,112.973,1,9,-8009629,-664,0,0.218857,1.81433e-05,42.0689,60,2797,0,0.067068
3,112.973,2,9,-23800658,-558,0,0.645719,1.51387e-05,43.1462,60,-1820,0,-0.043641
3,112.973,3,9,-6942399,47,0,0.189628,-1.28378e-06,30.7128,60,-11187,0,-0.268248
3,113.073,0,9,6454934,-321,0,-0.177332,8.81863e-06,45.0073,60,10782,0,0.258537
3,113.073,1,9,-8009629,163,0,0.218857,-4.45385e-06,40.8426,60,2797,0,0.067068
3,113.073,2,9,-23800658,321,0,0.645719,-8.70882e-06,43.5859,60,-1820,0,-0.043641
3,113.073,3,9,-6942399,19,0,0.189628,-5.18974e-07,30.8098,60,-11187,0,-0.268248
3,113.173,0,9,6454933,-298,0,-0.177332,8.18677e-06,43.9802,60,10782,0,0.258537
3,113.173,1,9,-8009626,-357,0,0.218857,9.75475e-06,42.6871,60,2797,0,0.067068
3,113.173,2,9,-23800658,537,0,0.645719,-1.4569e-05,42.065,60,-1820,0,-0.043641
3,113.173,3,9,-6942399,406,0,0.189628,-1.10897e-05,31.6506,60,-11187,0,-0.268248
3,113.273,0,9,6454934,309,0,-0.177332,-8.48896e-06,44.4993,60,10782,0,0.258537
3,113.273,1,9,-8009629,123,0,0.218857,-3.36088e-06,42.758,60,2797,0,0.067068
3,113.273,2,9,-23800657,1094,0,0.645719,-2.96805e-05,43.4541,60,-1820,0,-0.043641
3,113.273,3,9,-6942399,60,0,0.189628,-1.63887e-06,31.0588,60,-11187,0,-0.268248
3,113.373,0,9,6454934,-249,0,-0.177332,6.84062e-06,44.9373,60,10782,0,0.258537
3,113.373,1,9,-8009629,468,0,0.218857,-1.27877e-05,40.5432,60,2797,0,0.067068
3,113.373,2,9,-23800658,-70,0,0.645719,1.89912e-06,43.7044,60,-1820,0,-0.043641
3,113.373,3,9,-6942399,140,0,0.189628,-3.82402e-06,32.1489,60,-11187,0,-0.268248
3,113.473,0,9,6454933,-458,0,-0.177332,1.25823e-05,44.0017,60,10782,0,0.258537
3,113.473,1,9,-8009629,-1,0,0.218857,2.73242e-08,41.7467,60,2797,0,0.067068
3,113.473,2,9,-23800658,-269,0,0.645719,7.29805e-06,42.2157,60,-1820,0,-0.043641
3,113.473,3,9,-6942399,130,0,0.189628,-3.55087e-06,30.1883,60,-11187,0,-0.268248
3,113.573,0,9,6454935,100,0,-0.177332,-2.74724e-06,43.9325,60,10782,0,0.258537
3,113.573,1,9,-8009629,24,0,0.218857,-6.55781e-07,42.084,60,2797,0,0.067068
3,113.573,2,9,-23800658,-306,0,0.645719,8.30187e-06,43.6424,60,-1820,0,-0.043641
3,113.573,3,9,-6942399,179,0,0.189628,-4.88928e-06,30.2193,60,-11187,0,-0.268248
3,113.673,0,9,6454934,900,0,-0.177332,-2.47251e-05,44.582,60,10782,0,0.258537
3,113.673,1,9,-8009629,628,0,0.218857,-1.71596e-05,41.0581,60,2797,0,0.067068
3,113.673,2,9,-23800657,534,0,0.645719,-1.44876e-05,42.8446,60,-1820,0,-0.043641
3,113.673,3,9,-6942401,-537,0,0.189628,1.46678e-05,32.5585,60,-11187,0,-0.268248
3,113.773,0,9,6454934,592,0,-0.177332,-1.62636e-05,43.2665,60,10782,0,0.258537
3,113.773,1,9,-8009629,-13,0,0.218857,3.55215e-07,41.732,60,2797,0,0.067068
3,113.773,2,9,-23800659,445,0,0.645719,-1.2073e-05,41.873,60,-1820,0,-0.043641
3,113.773,3,9,-6942399,-205,0,0.189628,5.59946e-06,32.1555,60,-11187,0,-0.268248
3,113.873,0,9,6454932,274,0,-0.177332,-7.52743e-06,44.3447,60,10782,0,0.258537
3,113.873,1,9,-8009629,609,0,0.218857,-1.66404e-05,42.2115,60,2797,0,0.067068
3,113.873,2,9,-23800659,-91,0,0.645719,2.46886e-06,43.3418,60,-1820,0,-0.043641
3,113.873,3,9,-6942399,245,0,0.189628,-6.69203e-06,30.6992,60,-11187,0,-0.268248
3,113.973,0,9,6454933,-632,0,-0.177332,1.73625e-05,44.3324,60,10782,0,0.258537
3,113.973,1,9,-8009629,-414,0,0.218857,1.13122e-05,40.7154,60,2797,0,0.067068
3,113.973,2,9,-23800658,218,0,0.645719,-5.9144e-06,42.8185,60,-1820,0,-0.043641
3,113.973,3,9,-6942399,0,0,0.189628,-0,32.0852,60,-11187,0,-0.268248
3,114.073,0,9,6454935,-15,0,-0.177332,4.12086e-07,43.7742,60,10782,0,0.258537
3,114.073,1,9,-8009629,303,0,0.218857,-8.27924e-06,42.3708,60,2797,0,0.067068
3,114.073,2,9,-23800658,-348,0,0.645719,9.44134e-06,41.7466,60,-1820,0,-0.043641
3,114.073,3,9,-6942399,-97,0,0.189628,2.6495e-06,31.407,60,-11187,0,-0.268248
3,114.173,0,9,6454935,314,0,-0.177332,-8.62632e-06,44.3388,60,10782,0,0.258537
3,114.173,1,9,-8009629,-4,0,0.218857,1.09297e-07,42.5232,60,2797,0,0.067068
3,114.173,2,9,-23800658,-54,0,0.645719,1.46504e-06,43.0377,60,-1820,0,-0.043641
3,114.173,3,9,-6942399,120,0,0.189628,-3.27773e-06,29.9244,60,-11187,0,-0.268248
3,114.273,0,9,6454933,-285,0,-0.177332,7.82963e-06,44.6891,60,10782,0,0.258537
3,114.273,1,9,-8009628,-347,0,0.218857,9.4815e-06,40.3537,60,2797,0,0.067068
3,114.273,2,9,-23800658,-34,0,0.645719,9.2243e-07,44.1529,60,-1820,0,-0.043641
3,114.273,3,9,-6942401,-804,0,0.189628,2.19608e-05,31.6466,60,-11187,0,-0.268248
3,114.373,0,9,6454935,-8,0,-0.177332,2.19779e-07,43.9801,60,10782,0,0.258537
3,114.373,1,9,-8009628,-504,0,0.218857,1.37714e-05,41.2409,60,2797,0,0.067068
3,114.373,2,9,-23800658,-258,0,0.645719,6.99961e-06,42.609,60,-1820,0,-0.043641
3,114.373,3,9,-6942399,200,0,0.189628,-5.46288e-06,32.2001,60,-11187,0,-0.268248
3,114.473,0,9,6454934,434,0,-0.177332,-1.1923e-05,44.832,60,10782,0,0.258537
3,114.473,1,9,-8009629,916,0,0.218857,-2.5029e-05,41.5743,60,2797,0,0.067068
3,114.473,2,9,-23800658,5,0,0.645719,-1.35651e-07,43.7049,60,-1820,0,-0.043641
3,114.473,3,9,-6942399,-217,0,0.189628,5.92723e-06,30.882,60,-11187,0,-0.268248
3,114.573,0,9,6454935,-63,0,-0.177332,1.73076e-06,44.6666,60,10782,0,0.258537
3,114.573,1,9,-8009629,15,0,0.218857,-4.09863e-07,41.6425,60,2797,0,0.067068
3,114.573,2,9,-23800656,564,0,0.645719,-1.53015e-05,43.1878,60,-1820,0,-0.043641
3,114.573,3,9,-6942399,9,0,0.189628,-2.4583e-07,31.6475,60,-11187,0,-0.268248
3,114.673,0,9,6454934,251,0,-0.177332,-6.89556e-06,43.7988,60,10782,0,0.258537
3,114.673,1,9,-8009629,397,0,0.218857,-1.08477e-05,42.0913,60,2797,0,0.067068
3,114.673,2,9,-23800658,-94,0,0.645719,2.55025e-06,42.4587,60,-1820,0,-0.043641
3,114.673,3,9,-6942399,-18,0,0.189628,4.9166e-07,31.5363,60,-11187,0,-0.268248
3,114.773,0,9,6454934,1078,0,-0.177332,-2.96152e-05,44.583,60,10782,0,0.258537
3,114.773,1,9,-8009630,-376,0,0.218857,1.02739e-05,42.641,60,2797,0,0.067068
3,114.773,2,9,-23800658,-444,0,0.645719,1.20458e-05,43.6095,60,-1820,0,-0.043641
3,114.773,3,9,-6942399,218,0,0.189628,-5.95454e-06,29.8285,60,-11187,0,-0.268248
3,114.873,0,9,6454934,629,0,-0.177332,-1.72801e-05,45.17,60,10782,0,0.258537
3,114.873,1,9,-8009630,-372,0,0.218857,1.01646e-05,40.9859,60,2797,0,0.067068
3,114.873,2,9,-23800656,376,0,0.645719,-1.0201e-05,44.296,60,-1820,0,-0.043641
3,114.873,3,9,-6942399,-22,0,0.189628,6.00917e-07,31.4656,60,-11187,0,-0.268248
3,114.973,0,9,6454935,543,0,-0.177332,-1.49175e-05,43.3062,60,10782,0,0.258537
3,114.973,1,9,-8009630,-153,0,0.218857,4.18061e-06,42.6195,60,2797,0,0.067068
3,114.973,2,9,-23800658,-282,0,0.645719,7.65074e-06,42.1971,60,-1820,0,-0.043641
3,114.973,3,9,-6942399,490,0,0.189628,-1.33841e-05,31.3715,60,-11187,0,-0.268248
3,115.073,0,9,6454933,-852,0,-0.177332,2.34065e-05,44.4863,60,10782,0,0.258537
3,115.073,1,9,-8009629,571,0,0.218857,-1.56021e-05,41.9497,60,2797,0,0.067068
3,115.073,2,9,-23800659,380,0,0.645719,-1.03095e-05,43.5582,60,-1820,0,-0.043641
3,115.073,3,9,-6942399,-1,0,0.189628,2.73144e-08,30.4516,60,-11187,0,-0.268248
3,115.173,0,9,6454933,-669,0,-0.177332,1.8379e-05,44.249,60,10782,0,0.258537
3,115.173,1,9,-8009630,-102,0,0.218857,2.78707e-06,40.2456,60,2797,0,0.067068
3,115.173,2,9,-23800659,-208,0,0.645719,5.6431e-06,42.6469,60,-1820,0,-0.043641
3,115.173,3,9,-6942399,-2,0,0.189628,5.46288e-08,32.0961,60,-11187,0,-0.268248
3,115.273,0,9,6454935,584,0,-0.177332,-1.60439e-05,43.8201,60,10782,0,0.258537
3,115.273,1,9,-8009630,84,0,0.218857,-2.29523e-06,40.8136,60,2797,0,0.067068
3,115.273,2,9,-23800658,-426,0,0.645719,1.15575e-05,42.5006,60,-1820,0,-0.043641
3,115.273,3,9,-6942399,-11,0,0.189628,3.00459e-07,32.0731,60,-11187,0,-0.268248
3,115.373,0,9,6454935,216,0,-0.177332,-5.93403e-06,45.4462,60,10782,0,0.258537
3,115.373,1,9,-8009629,473,0,0.218857,-1.29244e-05,42.338,60,2797,0,0.067068
3,115.373,2,9,-23800658,-358,0,0.645719,9.71264e-06,43.253,60,-1820,0,-0.043641
3,115.373,3,9,-6942401,-778,0,0.189628,2.12506e-05,30.4675,60,-11187,0,-0.268248
3,115.473,0,9,6454933,-806,0,-0.177332,2.21427e-05,44.8371,60,10782,0,0.258537
3,115.473,1,9,-8009629,-710,0,0.218857,1.94002e-05,41.1239,60,2797,0,0.067068
3,115.473,2,9,-23800656,543,0,0.645719,-1.47317e-05,43.5985,60,-1820,0,-0.043641
3,115.473,3,9,-6942399,289,0,0.189628,-7.89387e-06,31.9523,60,-11187,0,-0.268248
3,115.573,0,9,6454933,-883,0,-0.177332,2.42581e-05,44.1517,60,10782,0,0.258537
3,115.573,1,9,-8009629,15,0,0.218857,-4.09863e-07,41.7449,60,2797,0,0.067068
3,115.573,2,9,-23800658,-267,0,0.645719,7.24379e-06,42.3294,60,-1820,0,-0.043641
3,115.573,3,9,-6942399,131,0,0.189628,-3.57819e-06,31.3809,60,-11187,0,-0.268248
3,115.673,0,9,6454933,-637,0,-0.177332,1.74999e-05,45.3404,60,10782,0,0.258537
3,115.673,1,9,-8009633,-570,0,0.218857,1.55748e-05,41.1246,60,2797,0,0.067068
3,115.673,2,9,-23800658,-408,0,0.645719,1.10692e-05,43.7549,60,-1820,0,-0.043641
3,115.673,3,9,-6942399,-172,0,0.189628,4.69808e-06,30.0051,60,-11187,0,-0.268248
3,115.773,0,9,6454935,6,0,-0.177332,-1.64834e-07,45.6404,60,10782,0,0.258537
3,115.773,1,9,-8009633,-936,0,0.218857,2.55755e-05,39.8622,60,2797,0,0.067068
3,115.773,2,9,-23800656,556,0,0.645719,-1.50844e-05,44.0545,60,-1820,0,-0.043641
3,115.773,3,9,-6942399,42,0,0.189628,-1.14721e-06,31.8115,60,-11187,0,-0.268248
3,115.873,0,9,6454933,-962,0,-0.177332,2.64284e-05,44.5002,60,10782,0,0.258537
3,115.873,1,9,-8009629,-5,0,0.218857,1.36621e-07,41.6874,60,2797,0,0.067068
3,115.873,2,9,-23800658,-188,0,0.645719,5.10049e-06,42.3268,60,-1820,0,-0.043641
3,115.873,3,9,-6942399,230,0,0.189628,-6.28232e-06,32.0655,60,-11187,0,-0.268248
3,115.973,0,9,6454935,76,0,-0.177332,-2.0879e-06,45.5054,60,10782,0,0.258537
3,115.973,1,9,-8009630,-475,0,0.218857,1.2979e-05,42.1024,60,2797,0,0.067068
3,115.973,2,9,-23800658,-278,0,0.645719,7.54222e-06,43.3263,60,-1820,0,-0.043641
3,115.973,3,9,-6942399,329,0,0.189628,-8.98644e-06,29.7945,60,-11187,0,-0.268248
3,116.073,0,9,6454934,279,0,-0.177332,-7.66479e-06,45.2679,60,10782,0,0.258537
3,116.073,1,9,-8009629,322,0,0.218857,-8.7984e-06,41.3385,60,2797,0,0.067068
3,116.073,2,9,-23800658,-195,0,0.645719,5.29041e-06,43.2721,60,-1820,0,-0.043641
3,116.073,3,9,-6942400,-700,0,0.189628,1.91201e-05,31.7701,60,-11187,0,-0.268248
3,116.173,0,9,6454932,-418,0,-0.177332,1.14835e-05,44.631,60,10782,0,0.258537
3,116.173,1,9,-8009629,44,0,0.218857,-1.20227e-06,43.0579,60,2797,0,0.067068
3,116.173,2,9,-23800658,-437,0,0.645719,1.18559e-05,42.3074,60,-1820,0,-0.043641
3,116.173,3,9,-6942399,55,0,0.189628,-1.50229e-06,31.6681,60,-11187,0,-0.268248
3,116.273,0,9,6454934,644,0,-0.177332,-1.76922e-05,45.4368,60,10782,0,0.258537
3,116.273,1,9,-8009629,89,0,0.218857,-2.43186e-06,42.8308,60,2797,0,0.067068
3,116.273,2,9,-23800658,-373,0,0.645719,1.01196e-05,43.4211,60,-1820,0,-0.043641
3,116.273,3,9,-6942399,202,0,0.189628,-5.51751e-06,29.5182,60,-11187,0,-0.268248
3,116.373,0,9,6454932,154,0,-0.177332,-4.23074e-06,45.2381,60,10782,0,0.258537
3,116.373,1,9,-8009629,636,0,0.218857,-1.73782e-05,40.8901,60,2797,0,0.067068
3,116.373,2,9,-23800658,0,0,0.645719,-0,42.993,60,-1820,0,-0.043641
3,116.373,3,9,-6942399,349,0,0.189628,-9.53273e-06,31.7999,60,-11187,0,-0.268248
3,116.473,0,9,6454932,319,0,-0.177332,-8.76369e-06,44.2573,60,10782,0,0.258537
3,116.473,1,9,-8009629,380,0,0.218857,-1.03832e-05,41.9051,60,2797,0,0.067068
3,116.473,2,9,-23800658,-295,0,0.645719,8.00343e-06,42.0134,60,-1820,0,-0.043641
3,116.473,3,9,-6942400,-634,0,0.189628,1.73173e-05,31.1558,60,-11187,0,-0.268248
3,116.573,0,9,6454933,-306,0,-0.177332,8.40655e-06,45.2369,60,10782,0,0.258537
3,116.573,1,9,-8009629,289,0,0.218857,-7.8967e-06,42.0262,60,2797,0,0.067068
3,116.573,2,9,-23800657,76,0,0.645719,-2.0619e-06,43.3634,60,-1820,0,-0.043641
3,116.573,3,9,-6942399,-378,0,0.189628,1.03249e-05,30.0731,60,-11187,0,-0.268248
3,116.673,0,9,6454935,176,0,-0.177332,-4.83514e-06,45.2207,60,10782,0,0.258537
3,116.673,1,9,-8009629,617,0,0.218857,-1.6859e-05,41.0531,60,2797,0,0.067068
3,116.673,2,9,-23800657,-2,0,0.645719,5.42606e-08,42.1299,60,-1820,0,-0.043641
3,116.673,3,9,-6942399,513,0,0.189628,-1.40123e-05,31.727,60,-11187,0,-0.268248
3,116.773,0,9,6454935,86,0,-0.177332,-2.36262e-06,44.3607,60,10782,0,0.258537
3,116.773,1,9,-8009629,115,0,0.218857,-3.14228e-06,41.8589,60,2797,0,0.067068
3,116.773,2,9,-23800657,1178,0,0.645719,-3.19595e-05,41.692,60,-1820,0,-0.043641
3,116.773,3,9,-6942399,199,0,0.189628,-5.43557e-06,31.4857,60,-11187,0,-0.268248
3,116.873,0,9,6454932,49,0,-0.177332,-1.34615e-06,45.1231,60,10782,0,0.258537
3,116.873,1,9,-8009633,-206,0,0.218857,5.62879e-06,41.3107,60,2797,0,0.067068
3,116.873,2,9,-23800658,6,0,0.645719,-1.62782e-07,42.803,60,-1820,0,-0.043641
3,116.873,3,9,-6942400,18,0,0.189628,-4.9166e-07,30.4919,60,-11187,0,-0.268248
3,116.973,0,9,6454933,-652,0,-0.177332,1.7912e-05,45.1516,60,10782,0,0.258537
3,116.973,1,9,-8009629,0,0,0.218857,-0,40.9385,60,2797,0,0.067068
3,116.973,2,9,-23800658,-457,0,0.645719,1.23985e-05,42.7013,60,-1820,0,-0.043641
3,116.973,3,9,-6942400,34,0,0.189628,-9.2869e-07,31.8091,60,-11187,0,-0.268248
3,117.073,0,9,6454934,808,0,-0.177332,-2.21977e-05,44.6897,60,10782,0,0.258537
3,117.073,1,9,-8009629,-58,0,0.218857,1.5848e-06,42.4146,60,2797,0,0.067068
3,117.073,2,9,-23800658,-249,0,0.645719,6.75544e-06,42.1532,60,-1820,0,-0.043641
3,117.073,3,9,-6942399,-1,0,0.189628,2.73144e-08,31.3528,60,-11187,0,-0.268248
3,117.173,0,9,6454934,651,0,-0.177332,-1.78845e-05,45.1139,60,10782,0,0.258537
3,117.173,1,9,-8009629,48,0,0.218857,-1.31156e-06,42.2546,60,2797,0,0.067068
3,117.173,2,9,-23800658,-68,0,0.645719,1.84486e-06,42.5246,60,-1820,0,-0.043641
3,117.173,3,9,-6942399,-445,0,0.189628,1.21549e-05,30.3351,60,-11187,0,-0.268248
3,152.145,0,8,9929144,-31,40,-0.272777,8.51643e-07,55.7213,55,5408,1,0.129676
3,152.145,1,8,12686,-103,108,-0.000346635,2.81439e-06,56.657,55,3977,1,0.0953627
3,152.145,2,8,-12970463,-270,141,0.351892,7.32518e-06,55.5678,55,-3302,1,-0.0791772
3,152.145,3,8,-765345,20,123,0.020905,-5.46288e-07,56.0548,55,-5991,1,-0.143656
3,152.245,0,8,9929146,106,42,-0.272777,-2.91207e-06,55.507,55,5408,1,0.129676
3,152.245,1,8,12684,0,110,-0.00034658,-0,55.5317,55,3977,1,0.0953627
3,152.245,2,8,-12970463,1066,140,0.351892,-2.89209e-05,54.5081,55,-3302,1,-0.0791772
3,152.245,3,8,-765345,360,123,0.020905,-9.83319e-06,56.3148,55,-5991,1,-0.143656
3,152.345,0,8,9929146,-148,39,-0.272777,4.06591e-06,56.0401,55,5408,1,0.129676
3,152.345,1,8,12682,346,109,-0.000346526,-9.45418e-06,54.1361,55,3977,1,0.0953627
3,152.345,2,8,-12970462,-127,137,0.351892,3.44555e-06,54.8262,55,-3301,1,-0.0791532
3,152.345,3,8,-765346,244,120,0.020905,-6.66472e-06,55.6905,55,-5991,1,-0.143656
3,152.445,0,8,9929146,-589,41,-0.272777,1.61812e-05,55.0201,55,5408,1,0.129676
3,152.445,1,8,12682,-428,109,-0.000346526,1.16948e-05,53.1099,55,3978,1,0.0953867
3,152.445,2,8,-12970462,974,139,0.351892,-2.64249e-05,54.9672,55,-3298,1,-0.0790813
3,152.445,3,8,-765348,913,123,0.020905,-2.49381e-05,56.1534,55,-5990,1,-0.143632
3,152.545,0,8,9929146,193,40,-0.272777,-5.30217e-06,54.9107,55,5408,1,0.129676
3,152.545,1,8,12685,-152,108,-0.000346608,4.15328e-06,54.4491,55,3979,1,0.0954107
3,152.545,2,8,-12970463,286,137,0.351892,-7.75926e-06,53.8838,55,-3298,1,-0.0790813
